customerid,if_score,ae_mse,spend_sum,tx_count,basket_size_mean,recency_days
12631,0.40206105013802734,0.009680806723602504,3481.57,6,30.5,56.95625
12629,0.40205537250394097,0.008237391486542915,1558.22,2,22.5,385.14722222222224
14084,0.4020458157552228,0.002794786908801684,150.5,1,7.0,511.9263888888889
16807,0.4020394636167903,0.00556771250652957,2123.88,6,23.666666666666668,142.03472222222223
15739,0.4020385440220644,0.005820736654274836,449.12,1,8.0,65.96388888888889
15703,0.40203625266557025,0.001700261262053672,211.5,1,5.0,264.0826388888889
17574,0.40203208105803945,0.004197787707414777,185.65,1,8.0,242.12708333333333
17073,0.40202702027544135,0.004819348234746139,1446.09,4,43.5,17.04375
16617,0.401992936893082,0.002800032914027114,151.85,1,5.0,235.09375
15917,0.4019890246685184,0.005066381768217305,560.63,5,31.0,247.09027777777777
18284,0.40198007766807253,0.006445730299334477,461.68,1,28.0,431.05347222222224
13610,0.40197976080191844,0.023394768029795118,2175.88,14,29.714285714285715,11.883333333333333
15557,0.4019755861988553,0.004457967208687818,473.65000000000003,1,20.0,28.002777777777776
13290,0.4019573505002504,0.008524570993473993,208.63,1,1.0,437.84791666666666
15711,0.4019562630698673,0.0032728897242698886,420.25,2,12.5,556.025
14759,0.40195554880423895,0.0071635339029731985,1625.97,3,34.0,4.032638888888889
12605,0.40193307805869133,0.004949478121132156,1232.95,4,19.0,375.93888888888887
12577,0.4019312115107181,0.006189213807026698,1653.75,8,37.75,34.97638888888889
15593,0.40188455286123254,0.004813351791144591,199.8,1,5.0,70.04444444444445
17918,0.4018821392384155,0.0025157496287028717,396.39,3,13.333333333333334,500.0409722222222
14010,0.4018639513939504,0.00346641595756135,445.15,2,12.0,564.9930555555555
17738,0.40184207473426314,0.004811149282839016,4183.56,13,17.692307692307693,18.90625
15800,0.40183477706065984,0.006678483999875595,1242.58,7,34.857142857142854,106.93541666666667
12448,0.40181796996811814,0.005199332894100255,449.45,1,22.0,43.96111111111111
13328,0.4018148986266799,0.011001897433261245,1308.48,1,17.0,315.89444444444445
14462,0.401786276629294,0.007178297549461307,2270.01,12,24.083333333333332,65.87152777777777
17631,0.40175632364692926,0.005769399390753486,998.49,7,9.857142857142858,1.1270833333333334
16046,0.4017302543999849,0.004061599481468799,235.78,1,22.0,561.9805555555556
13661,0.4016747515789119,0.003891853092882393,325.24,1,17.0,602.9111111111112
14006,0.4016736355968898,0.010449001147294981,2196.67,7,11.0,115.13263888888889
18000,0.4016298321000184,0.0037577527292356454,124.25,1,6.0,563.8027777777778
12773,0.4016298321000184,0.0037607894609732757,124.25,1,6.0,563.8055555555555
17741,0.4016210005716455,0.0052257804439410395,101.1,2,3.0,406.03541666666666
14868,0.40160259603530585,0.009432888475565438,4184.01,12,17.583333333333332,2.917361111111111
14605,0.4015925337828003,0.004055840584074576,937.16,4,27.75,373.94652777777776
17639,0.40158575498342025,0.0053786776730584,615.17,6,13.166666666666666,275.89444444444445
16744,0.4015748277690836,0.011695802923288161,1304.76,7,34.57142857142857,10.988888888888889
14199,0.40157079916225075,0.0036307008473982372,1091.7,4,4.5,217.9625
14328,0.40156468263260087,0.009283104925935188,445.05,1,1.0,437.8673611111111
13948,0.40155195086342915,0.0036246720867340863,548.76,4,6.0,360.10555555555555
14327,0.4015449160911457,0.006585264368708488,1894.93,6,17.666666666666668,162.95277777777778
12777,0.4015280575098914,0.0053600265345958515,519.45,1,26.0,457.0520833333333
16001,0.40150388237538165,0.006765726861252662,583.39,1,29.0,380.81944444444446
13058,0.4014996382457388,0.003769327526851914,271.40000000000003,3,2.6666666666666665,24.00486111111111
17862,0.40149284732223633,0.004401642528603984,1279.09,4,25.5,323.01875
18158,0.4014899334248953,0.00208575501539409,453.4,2,17.0,8.854861111111111
12951,0.40145905977606233,0.012294294384142979,3213.7200000000003,15,12.933333333333334,8.025
16943,0.4014404646455856,0.005642476911051177,1299.49,5,7.0,211.03680555555556
15442,0.4014071395954066,0.00427472532609553,594.0,1,2.0,248.01805555555555
17060,0.40139393657980166,0.0016966162228629386,234.24,1,5.0,265.97430555555553
16405,0.4013907457420693,0.0031254142982426684,167.25,2,2.5,301.8930555555556
14531,0.40137701958129995,0.005387566387705105,376.34,1,29.0,479.1069444444444
15667,0.40136478244078716,0.003587863846690445,301.32,1,13.0,39.079166666666666
12599,0.4013499571954403,0.005872568673204911,2296.72,13,10.23076923076923,28.969444444444445
15965,0.40134248760240826,0.015186597832015388,3013.09,13,28.307692307692307,16.8375
13551,0.40132698466768185,0.0034477297608479806,244.2,2,2.5,318.9194444444444
15081,0.4013251432361411,0.00685550771007819,1965.72,12,9.083333333333334,21.820833333333333
13375,0.4013022342214309,0.010295291937795962,1792.23,2,35.5,88.1048611111111
18080,0.40129461970799446,0.009653983516354027,1231.5,2,1.0,18.2
14696,0.4012850608015721,0.00546070600665239,2767.9,8,21.5,3.9631944444444445
16403,0.40125666187801784,0.006202229206945059,177.5,1,10.0,311.9659722222222
15731,0.4012565920076211,0.0027400309167025694,125.3,1,8.0,553.1111111111111
14325,0.401239646375058,0.0041153978874475675,245.48000000000002,1,18.0,569.1458333333334
17320,0.4012391633531948,0.009267796323166133,2895.77,6,29.0,99.97152777777778
15431,0.4012341308743762,0.007781308594578072,153.24,1,2.0,502.00416666666666
16097,0.4012316500665157,0.006976177533409333,185.04999999999998,1,10.0,239.96041666666667
17401,0.40118468423448406,0.003295039845708598,114.85,1,12.0,540.8305555555555
15177,0.4011820135946736,0.006260013637765954,948.93,1,26.0,425.00138888888887
16859,0.40116230826677296,0.005922232315967908,1932.41,7,15.714285714285714,144.02152777777778
13382,0.40113912711447086,0.0036841429307858686,1387.58,5,17.2,280.11597222222224
15793,0.4011278330884734,0.0053166618701273064,2399.57,8,3.75,14.138194444444444
16917,0.4011235902565195,0.012844392766210399,1857.83,2,25.5,276.03819444444446
13125,0.40112093595305803,0.00643505751001299,158.57,1,21.0,523.0361111111112
12940,0.40111399276288756,0.0030045167143021496,913.54,2,49.5,54.02847222222222
17563,0.4011098498795012,0.003871408918747973,392.38,2,14.5,577.9138888888889
13072,0.401107657217076,0.0032545341374383145,177.15,1,7.0,266.19305555555553
14987,0.401104018918602,0.004873231225389973,1713.85,8,2.125,15.11875
13662,0.4010806594550106,0.006771752153779938,2250.11,11,12.454545454545455,85.03194444444445
13625,0.40106164352461265,0.003516951784763359,301.26,1,21.0,596.0833333333334
12420,0.40103814977224006,0.002501323261153387,600.39,1,29.0,63.16319444444444
14302,0.401022563271434,0.0017513976448043072,742.9000000000001,3,9.333333333333334,430.19444444444446
17266,0.40101752892971076,0.00747260631289404,517.73,5,25.4,1.9430555555555555
15895,0.40099483891103205,0.00704753355314372,179.17,1,11.0,149.09930555555556
13858,0.4009870626567092,0.0032805885320769715,216.17,1,11.0,56.85625
14335,0.4009762399443956,0.002258839095449137,468.26,2,31.5,15.964583333333334
12641,0.40094715832956157,0.006236098693955677,185.9,1,10.0,114.975
14411,0.4009459002948247,0.006964628854014574,1063.0,1,14.0,310.07916666666665
14047,0.40093577881287423,0.009377823432025919,4255.03,14,11.714285714285714,8.046527777777778
17535,0.4009193700493429,0.007823925467301167,164.4,1,13.0,279.8958333333333
13239,0.40091237632998256,0.0037043600539589626,1594.69,5,18.6,261.10069444444446
15779,0.40088843642885813,0.0055230402386025855,124.08000000000001,2,4.0,462.84027777777777
17345,0.40087637093984807,0.010955723797882294,1604.68,10,21.3,14.907638888888888
14213,0.4008680582346295,0.007267403664912678,1192.2,1,5.0,404.09236111111113
13652,0.4008668090148718,0.006527784793336665,2570.85,5,31.8,45.16597222222222
12736,0.40086635655241787,0.0027345806180012716,234.0,1,4.0,332.2034722222222
12579,0.40086340359629874,0.003110114707391165,440.42,1,29.0,77.81597222222223
17616,0.40086011658191817,0.005196857631494001,1060.8,4,1.25,173.11041666666668
13084,0.40085357488624046,0.006952702415538845,122.39999999999999,1,2.0,491.1673611111111
12399,0.40085315027830604,0.0065296637881359434,1962.3,7,15.714285714285714,118.98263888888889
18074,0.40085207050014,0.01049728116213694,1509.04,2,28.0,373.12291666666664
18224,0.4008472493258016,0.0067656095808914,158.95000000000002,1,10.0,263.09722222222223
15991,0.4008470603235171,0.003626939508401211,150.55,1,6.0,533.875
15893,0.40083521257822563,0.010635845134287758,305.28000000000003,1,1.0,481.06805555555553
13616,0.4008195559386561,0.0041211270815392,288.1,2,18.5,567.99375
15565,0.40080936509729187,0.0025109233344327714,173.16,2,4.0,49.928472222222226
16107,0.40079103945340494,0.008436218120699739,3204.1600000000003,7,4.428571428571429,17.131944444444443
17330,0.40078398651520863,0.0030344354329860917,423.8,4,2.0,22.1625
12609,0.4007651728347953,0.006068052876880426,3435.86,9,19.444444444444443,77.84444444444445
16492,0.40074018989550486,0.003785907629307123,385.56,1,23.0,540.1875
14790,0.40072221259689944,0.006117858500153191,2526.62,10,14.5,16.14027777777778
14916,0.40070847323179554,0.0047099859000506355,3042.95,8,16.75,70.14583333333333
15653,0.40070715296910697,0.004494274416579259,877.4399999999999,2,3.0,92.08402777777778
17470,0.40068908801160746,0.0033915776335625594,2804.87,11,15.090909090909092,44.00555555555555
15355,0.40068309765111115,0.0019814040679739706,277.05,2,7.0,28.9625
15784,0.4006789456737476,0.005234659191279287,848.3299999999999,2,21.5,467.09166666666664
14082,0.40066897320747563,0.003592213710075367,413.36,2,32.5,364.075
13934,0.4006601419814138,0.00641568111354699,922.1,1,31.0,263.1743055555556
17971,0.40063390911778374,0.004971572379985019,161.94,1,21.0,547.9486111111111
15501,0.40062344993626486,0.0022876012712614345,402.5,2,35.0,404.06597222222223
15522,0.4006178055767605,0.0023627340190823264,398.84,2,28.5,32.05833333333333
13540,0.40056942389413785,0.001205856218617133,632.39,3,10.666666666666666,466.9375
14992,0.4005233921964022,0.00908613383835593,210.5,1,27.0,441.79305555555555
13864,0.4005197008187727,0.007214300521288751,662.4000000000001,1,1.0,386.0
13890,0.40047964423178145,0.017947390862639568,2927.38,14,12.357142857142858,0.8847222222222222
13203,0.40044671913781116,0.0080881233326815,2648.25,10,16.9,9.086805555555555
16234,0.4004150098908025,0.00511926289704313,333.18,3,5.0,475.92847222222224
15319,0.40039448854951976,0.007431525146965864,204.5,1,16.0,283.00138888888887
13618,0.4003772881767947,0.008755836677150344,177.34,1,13.0,173.0701388888889
14023,0.40037204698289813,0.002313706168804275,584.07,2,15.5,6.9527777777777775
16074,0.4003596883194971,0.009598379451077879,265.25,1,26.0,389.9798611111111
15773,0.4003582183683852,0.005525968283931606,774.52,2,23.5,5.001388888888889
14001,0.40033332680858363,0.006799698041447875,4530.09,9,12.444444444444445,45.09652777777778
17569,0.4003237116843314,0.008331032366035091,344.14,1,29.0,331.94097222222223
14260,0.40032099300222046,0.003942674120956236,824.28,3,17.0,470.91319444444446
14871,0.4003179285039258,0.015948985518301154,1258.97,9,22.333333333333332,2.963888888888889
13481,0.4003119837011308,0.003017459278024933,3830.84,11,20.363636363636363,45.15486111111111
15696,0.4002990639868933,0.006734886179676145,3906.57,13,17.23076923076923,32.95
14588,0.40028117528888524,0.003539719878333793,135.39,1,16.0,577.9041666666667
16826,0.4002784314036521,0.005651293107718822,341.7,1,22.0,50.947916666666664
15365,0.40025263190330085,0.0046233500060221845,4557.13,13,16.76923076923077,25.18125
16379,0.4002276921533939,0.005271293713899783,2157.4,4,27.0,3.8833333333333333
18146,0.40021055415801915,0.0030282199311365515,160.35000000000002,2,5.0,140.02916666666667
13229,0.4002082236787584,0.007641500359354921,160.95,1,10.0,225.0298611111111
18176,0.40018395795683037,0.007484174022111601,476.35,1,30.0,357.87847222222223
14651,0.4001667846141518,0.008881407820290682,2034.1200000000001,9,32.0,66.87361111111112
15053,0.40015276080133055,0.005500842003689335,697.79,3,23.666666666666668,4.029166666666667
15102,0.40012550586899504,0.0030980974827566742,554.67,2,13.5,530.0236111111111
13992,0.40011960898574006,0.0026432071426923287,219.5,3,3.6666666666666665,29.89375
17803,0.40011751860843997,0.011879135809010238,184.66,1,27.0,391.95625
13363,0.40011464243216405,0.0052184608675367875,1723.86,3,34.0,17.006944444444443
13007,0.40007720379795886,0.002861602638255883,175.25,1,11.0,579.0916666666667
17310,0.4000662439242208,0.009952946297287631,1025.1,2,1.0,386.86805555555554
18164,0.400063689833086,0.0043924388693388295,399.65000000000003,1,24.0,36.99583333333333
12389,0.40005857879903906,0.005291492654210022,1433.33,3,16.333333333333332,402.04027777777776
16591,0.4000581539533379,0.003610700809134228,213.5,1,10.0,68.08819444444444
17812,0.4000547109090812,0.01222822106963141,1165.8899999999999,7,33.285714285714285,12.04375
15361,0.4000420103587336,0.00773115596690848,689.07,4,2.5,361.12361111111113
16557,0.4000181874033798,0.00235835737215661,281.85,2,5.5,23.948611111111113
13723,0.40000103020023053,0.0025484378360192818,1209.2,6,9.833333333333334,216.82361111111112
13646,0.4000002415234868,0.0028248394052968334,326.25,2,29.0,399.02569444444447
15491,0.39999505641075933,0.00876878792038657,3100.09,6,25.666666666666668,94.87083333333334
17955,0.3999892368845477,0.004035613295310496,949.9,6,3.6666666666666665,198.03472222222223
17517,0.3999816009252238,0.007297185802136275,153.94,1,11.0,308.04305555555555
15234,0.3999774098183683,0.007877017816690942,197.0,1,14.0,276.1645833333333
17234,0.3999770500638075,0.008453269064898522,149.89000000000001,1,14.0,182.0625
16251,0.39996077146214065,0.007622413862836858,128.31,1,20.0,511.91319444444446
18063,0.3999541408162088,0.006388438291467169,186.60000000000002,2,1.5,390.0861111111111
14247,0.3999126190025809,0.003694342869041282,772.66,5,23.4,277.8951388888889
16543,0.39990935498706803,0.003937062954029367,292.21,1,18.0,591.05
14450,0.3999093329336532,0.004010944745366199,1128.44,7,10.857142857142858,180.0861111111111
16517,0.399901155882297,0.008370329671280242,162.7,1,17.0,276.9583333333333
13369,0.39988956860775354,0.007001251095985498,616.5600000000001,1,28.0,365.05555555555554
16149,0.39988032147960834,0.0023811699525247074,422.22,3,10.0,4.05625
17514,0.3998598608102727,0.006848079062059882,542.83,2,43.5,127.87847222222223
14441,0.3998435314401416,0.009040095010509144,4611.6900000000005,11,14.0,0.15486111111111112
14508,0.39982799766130706,0.008413166336138313,874.94,5,37.6,21.709722222222222
14752,0.39980569918357567,0.005048862490075374,389.64,1,5.0,43.03819444444444
17953,0.39977170656702476,0.005576084427290936,160.82,1,21.0,539.9041666666667
16966,0.3997697006915881,0.007253795235515365,2154.97,7,4.0,7.965277777777778
14361,0.39976933008813464,0.0031257565388714582,214.70999999999998,1,14.0,578.0145833333333
13740,0.39975030578179954,0.0044589411775402,1597.77,5,19.0,240.09583333333333
15528,0.3997183740164806,0.012565273970546166,229.33,1,26.0,253.85833333333332
12953,0.39969556220990116,0.005054559004189599,828.8100000000001,2,24.0,9.143055555555556
13776,0.39969288118975627,0.008597136628126428,623.98,2,1.0,427.86041666666665
17952,0.3996853179524042,0.004452819481624986,819.61,4,26.0,377.9555555555556
17815,0.39968168119004316,0.006233978015641146,591.96,1,13.0,392.9243055555556
17173,0.39966418055396113,0.0036193159775138634,3766.6,8,10.75,4.923611111111111
17834,0.3996320562892258,0.007474892213537032,730.47,2,29.5,414.0284722222222
16708,0.39962914633687413,0.0034473849263388424,656.63,1,27.0,45.020833333333336
12592,0.3996037170207867,0.009330694686260346,2582.66,5,16.2,91.90694444444445
14419,0.39958626379220413,0.012333341205171504,1260.91,7,32.714285714285715,10.061111111111112
16229,0.39955598300649386,0.010600573616803888,2867.86,6,29.333333333333332,86.81527777777778
15908,0.39952154591797195,0.00461127002219387,764.57,2,20.5,490.0375
14791,0.3995186800493016,0.0037668539014751317,303.63,1,19.0,606.1013888888889
14782,0.3994946064850794,0.0030651683022731753,200.10000000000002,1,6.0,319.06805555555553
16987,0.3994724365509522,0.015769116807394137,2535.9,11,24.181818181818183,2.808333333333333
13780,0.39946445569808864,0.004251297895199217,735.82,3,33.333333333333336,6.959027777777778
14476,0.39946424745152825,0.010016363495573765,215.7,1,19.0,256.8826388888889
14224,0.3994573444193868,0.0059497310953010194,1897.9,9,26.444444444444443,109.97638888888889
14477,0.3994546686215283,0.005599760225867845,1969.6,7,2.0,19.06875
15300,0.3994309004096794,0.002809622178143303,496.44,1,28.0,63.82083333333333
16319,0.39940608237101083,0.002868557095903107,404.40000000000003,1,3.0,217.0576388888889
12649,0.3994059057490244,0.005604121375249631,2294.65,8,14.75,106.92291666666667
13470,0.3993934425509166,0.003601179156696497,165.0,2,5.0,98.91180555555556
12408,0.39938541569974256,0.0055529344021095425,4340.7699999999995,8,19.875,32.015972222222224
16095,0.39936160696352363,0.004665458866140701,447.05,1,30.0,455.8305555555556
13984,0.39935709614141746,0.005701881750248757,2048.6,12,7.75,26.008333333333333
12518,0.399345661428147,0.005315758666734323,2056.89,5,24.8,0.10902777777777778
13452,0.3993428858217931,0.004489519146632569,729.8,3,1.0,258.93819444444443
12520,0.39934269300049413,0.01115253890486275,2634.26,5,30.4,78.89375
17626,0.3993408809901708,0.003509315109628952,254.0,1,18.0,602.0243055555555
17761,0.399245497394453,0.004742817344618975,712.78,1,19.0,32.10208333333333
17498,0.3992020670812229,0.007039372838487121,272.22,1,17.0,75.01736111111111
17804,0.39919750648285685,0.0036548558815061205,385.23,3,30.666666666666668,375.9506944444444
13592,0.39919423621656736,0.0009229291078916499,247.95999999999998,4,4.0,35.12569444444444
17554,0.39916330106351705,0.007849752204469129,1952.45,5,17.6,0.9409722222222222
12622,0.39916074109237526,0.00822197792480456,180.1,1,11.0,231.84097222222223
15475,0.39915580061101746,0.0030589655038038115,454.10999999999996,1,29.0,76.89583333333333
17525,0.3991551871662201,0.003766825162705863,1161.9,3,8.666666666666666,359.03125
17824,0.39911694768268724,0.004289025465581496,298.4,1,13.0,50.94166666666667
16085,0.39908309213166093,0.012186254869707832,2343.53,12,31.333333333333332,22.976388888888888
13399,0.39905530137997824,0.005242169166086662,275.4,3,5.0,463.95208333333335
15717,0.3990522553222612,0.002719766137028187,607.0,5,4.8,233.97847222222222
13908,0.399049552416085,0.01232823771097749,2369.55,4,30.5,79.0423611111111
15418,0.3990473632565233,0.0023388353017172094,452.32,2,34.5,424.96666666666664
16870,0.3990401816676699,0.004874910688249672,450.15999999999997,1,28.0,468.95625
13083,0.39903261506533433,0.0018541792735208128,395.43,3,7.333333333333333,3.9090277777777778
14270,0.39901683613838257,0.006752064533341769,492.65000000000003,1,29.0,331.13680555555555
15585,0.3990043643388236,0.009492540440149097,455.3,1,31.0,176.175
18242,0.3989774641684252,0.0060723628882753304,3605.21,8,17.5,71.96319444444444
17239,0.39897113434568166,0.0034787602670945,1189.45,4,8.0,312.13125
12889,0.39895634388591583,0.0034850047830680374,385.46000000000004,4,6.25,380.8625
17478,0.3989528789427334,0.006138077121741016,1272.8,2,20.0,407.9090277777778
16792,0.3989377150167496,0.006410188040957685,623.46,5,20.4,281.92291666666665
13588,0.3989374504775,0.0068305398068924045,2478.95,9,19.333333333333332,15.088888888888889
15160,0.3989339465061164,0.003960524934049941,589.27,4,5.75,356.94097222222223
15344,0.39892244896515083,0.0019851576259286483,563.94,3,8.666666666666666,0.08680555555555555
15043,0.39892211170912084,0.008225647004623351,2873.7999999999997,6,8.666666666666666,30.933333333333334
13116,0.3989149324918653,0.007137731537519241,501.14,1,30.0,137.9284722222222
15932,0.39891384349218745,0.004937229905655369,2495.87,8,14.375,3.817361111111111
15345,0.3989137665265217,0.004757545801167119,393.54,1,20.0,45.05694444444445
13899,0.39891073639675656,0.0018068121168524581,388.52,2,9.5,15.965277777777779
17128,0.39889238902681495,0.006011869241525664,157.09,1,14.0,334.03333333333336
12947,0.3988317557302398,0.0067268586913549625,1908.03,6,19.0,143.11388888888888
14748,0.3988198909786827,0.004880966300376741,3152.32,10,19.1,28.761805555555554
17200,0.3988190846673827,0.004440622134672752,356.71,4,6.25,386.9902777777778
16231,0.39877756212776166,0.005199855303139856,1078.22,4,25.25,378.90972222222223
17935,0.39877515130109137,0.0035182836772990798,686.14,7,9.142857142857142,137.98055555555555
16399,0.39876383316828257,0.00443672760337322,641.82,3,37.666666666666664,18.85972222222222
14017,0.3987508971547687,0.003001840885813722,229.75,1,14.0,570.9152777777778
15007,0.3987328859525996,0.007886803524008187,156.91,1,12.0,158.86805555555554
15573,0.3987262495024922,0.0044037254917622835,1207.18,5,44.0,31.05
17022,0.3987198639607763,0.0018485796068347937,260.0,2,8.0,30.820138888888888
17560,0.39871228047034846,0.008556984549670498,1895.8,8,6.875,94.14722222222223
17260,0.3986961823468145,0.003207064172056063,120.95,1,6.0,410.9784722222222
17725,0.39869301902396076,0.004875881400257118,3439.08,11,17.454545454545453,15.844444444444445
14391,0.39869113402891315,0.003389636028008644,135.6,1,14.0,576.1305555555556
17440,0.39864968426604047,0.0028012469403456285,323.58,4,1.5,156.0388888888889
16037,0.3986496450817046,0.003844722913849558,1509.34,5,14.2,269.15069444444447
16682,0.39863814458791,0.005145421292029304,1028.0,5,6.0,4.0256944444444445
12933,0.39863700918397815,0.007637722585680427,1687.03,8,37.0,23.841666666666665
12741,0.39862708582597967,0.004063635410546925,406.07,2,8.0,528.9263888888889
13557,0.3986229006667866,0.004952374066203557,3032.26,13,13.846153846153847,27.893055555555556
14861,0.39861362943236245,0.003897877249204497,1380.73,10,8.6,51.99722222222222
15263,0.39861119560499186,0.006251799359036623,156.51,1,12.0,106.1
17093,0.3986026163800637,0.00275538544033184,235.88,1,13.0,592.1027777777778
13921,0.39860093421595416,0.001764312473703013,730.7,4,11.0,401.84583333333336
15292,0.3985771852011691,0.010553896069289597,180.94,1,25.0,200.90972222222223
17380,0.39854504194383417,0.006908607065566025,645.0,3,3.3333333333333335,433.8388888888889
15973,0.39843721618077876,0.004804795273850498,988.44,3,5.0,366.0472222222222
14413,0.39843553465598436,0.004519693713750121,770.37,4,24.75,361.96736111111113
16695,0.3984288086263532,0.004275149639002462,193.15,2,18.0,561.0097222222222
15954,0.3984217121272589,0.003469711344584757,190.75,1,20.0,588.96875
12863,0.39841896769089435,0.011144444020264656,2792.5499999999997,6,8.0,51.94097222222222
16054,0.3984108809087863,0.009958944391778536,2111.88,4,30.5,144.9875
18010,0.39840960874749654,0.00868139076135565,174.8,1,14.0,256.0159722222222
13420,0.3984082569856077,0.0027329356640980345,159.85,2,4.0,149.16805555555555
14707,0.3984025229715743,0.008331948368999172,139.2,2,1.0,435.05069444444445
13645,0.39839545684883915,0.005234422141809838,252.1,1,5.0,119.86041666666667
14627,0.39838133159281086,0.007383568297625341,462.75,1,29.0,378.84583333333336
15974,0.3983745240309117,0.005802928117401758,3442.15,7,25.142857142857142,38.984027777777776
16120,0.39836330327016434,0.006449954428879951,3056.91,6,15.833333333333334,58.93611111111111
15036,0.39836051085873886,0.0019454945968845495,465.55,3,42.333333333333336,71.88055555555556
15104,0.3983547605026587,0.008043574687553052,1027.44,2,34.5,196.01458333333332
12589,0.3983535022389084,0.006303004907109761,4695.66,8,22.5,28.104861111111113
15056,0.39833142434559926,0.0027810262806196155,133.45,1,7.0,519.8694444444444
13330,0.39829846068628205,0.0071544672553962435,2806.18,6,19.666666666666668,92.01597222222222
16803,0.3982838284754594,0.004651998978346602,332.3,1,24.0,64.93194444444444
13839,0.3982712837680213,0.002929668953886334,139.95000000000002,1,7.0,485.95694444444445
16394,0.39825873541391615,0.007043844443934526,1555.34,5,16.6,56.12638888888889
13430,0.3982575419889,0.004895020888094089,679.45,2,24.5,18.188194444444445
18240,0.39824237115823985,0.004949092477412935,422.58,1,6.0,45.98888888888889
12882,0.3982193549111344,0.006503660156748429,1463.04,2,6.5,8.855555555555556
13796,0.39821392526155114,0.005911527390862672,289.7,1,22.0,498.9201388888889
15949,0.39819714807646567,0.001928035589168902,364.72,2,9.5,16.153472222222224
17670,0.39818174307447585,0.0077530583902779724,205.7,1,11.0,227.1513888888889
12584,0.39817270320509485,0.002517300147804208,2338.15,9,10.666666666666666,3.1354166666666665
12689,0.398167333858489,0.0049365619609852505,1247.61,2,36.0,25.179861111111112
16075,0.3981510000582414,0.004661278056308759,736.9300000000001,2,20.5,502.0548611111111
12719,0.39814838875616343,0.0035201453904840137,644.95,2,19.5,4.961805555555555
18236,0.3981458569348738,0.007154108346276114,1795.3500000000001,12,8.166666666666666,29.197222222222223
16611,0.3981400277641777,0.006474960290573462,1785.13,6,18.333333333333332,185.87777777777777
14230,0.39811200015821285,0.0034877085922855266,979.8000000000001,3,11.0,435.15486111111113
18142,0.3981050909532178,0.01007725021750761,1019.52,2,7.5,156.97986111111112
17018,0.3980711450759941,0.011312040234044717,2287.7,6,6.166666666666667,40.047222222222224
15432,0.39805696420781644,0.0018376925820039836,320.76,2,8.0,22.84722222222222
13729,0.39795038440657904,0.002422664524474557,724.73,3,13.0,435.0875
15826,0.397935143245112,0.009196779551367796,2598.28,4,29.75,55.864583333333336
14285,0.39793406566642336,0.007510881617205999,3284.42,8,7.625,20.916666666666668
14677,0.3979224007653657,0.00295250671660939,184.91,1,14.0,592.1263888888889
12693,0.3979028638305316,0.01150418903790485,1703.02,7,11.285714285714286,126.79097222222222
17843,0.39787669234905576,0.0038619397198523075,326.23,2,32.0,302.88680555555555
13692,0.3978703784757415,0.0057865299551452904,3114.4,5,19.2,24.064583333333335
12516,0.39783526785000073,0.009637505182837966,2648.62,4,18.5,77.15069444444444
16086,0.3978243335016958,0.0048358714319192515,2864.9900000000002,10,13.7,58.986805555555556
18244,0.3978161588681255,0.0048842058278718665,568.64,2,9.5,430.06597222222223
17323,0.3978130088452641,0.01804336964468743,1565.59,12,28.0,14.80625
13240,0.39779624540582786,0.0073446576624397845,1738.52,8,28.875,95.94583333333334
13314,0.3977462974916515,0.004185156556395439,775.94,3,20.666666666666668,1.0145833333333334
13782,0.3977176182073542,0.018488800870234422,1793.72,13,18.76923076923077,12.03888888888889
16818,0.39771211612804913,0.006108781764115238,3349.57,11,17.09090909090909,10.089583333333334
15399,0.3977115986304666,0.003773926338422043,815.77,3,16.666666666666668,0.9902777777777778
15870,0.3977090356971336,0.0047814034804869844,862.61,4,36.75,32.077777777777776
17496,0.39768106375687,0.004194834944468799,1412.89,4,18.0,358.1743055555556
17475,0.3976603984191482,0.005471852274895211,194.37,1,14.0,78.91319444444444
17438,0.3976182703662914,0.00477136185750506,1422.77,5,14.2,253.1
13737,0.39759076503249074,0.011668816697853314,339.59999999999997,1,30.0,199.84583333333333
17634,0.39757922643458177,0.0062246413976695435,2361.9700000000003,9,33.0,35.986805555555556
14512,0.39756778877469373,0.0031147997793673655,1223.47,7,11.428571428571429,187.0076388888889
17417,0.39753847618595023,0.0039069808167937715,164.18,1,16.0,548.1180555555555
17960,0.39753252940923295,0.005113275619404496,135.08,3,12.333333333333334,170.94097222222223
15307,0.3975179395287216,0.005684118418254314,205.3,1,12.0,95.05
18040,0.39751033638606786,0.001715654323373307,357.20000000000005,2,9.5,18.9375
13419,0.3975013748520055,0.005622146557927658,221.06,1,16.0,63.00069444444444
12825,0.39748283478087776,0.002800346575367552,518.63,2,12.0,520.9541666666667
13806,0.39747577243028387,0.003556374324751022,256.38,1,10.0,63.046527777777776
17767,0.3974577775463451,0.002343989504463757,413.05,2,19.5,14.922222222222222
17659,0.39742601673790584,0.007064494709999795,3834.79,14,14.571428571428571,16.972916666666666
13504,0.39739728975840594,0.006201290504434798,295.93,1,22.0,63.979166666666664
17096,0.39738813225281056,0.005648205048683231,3759.18,11,19.727272727272727,14.909027777777778
15845,0.3973854887504547,0.0038980313003410764,4426.28,11,15.818181818181818,17.130555555555556
12873,0.3973494684996578,0.007303586423419804,2027.3,3,11.666666666666666,281.9111111111111
17781,0.39734393470633056,0.002445355584689161,188.02,2,6.0,158.86805555555554
18227,0.3973360730015407,0.002012343990109877,388.75,2,3.0,217.01875
